transaction_id,account_id,customer_id,transaction_date,transaction_type,amount,currency,status
MOB02001223,ACC000234,CUS000160,2026-08-25T15:46:42,PAYMENT,4769.83,USD,SUCCESS
MOB02001224,ACC000795,CUS000539,2026-08-25T19:59:05,TRANSFER,535.91,USD,SUCCESS
MOB02001225,ACC000833,CUS000565,2026-08-25T09:47:42,PAYMENT,-118.25,PEN,FAILED
MOB02001226,ACC000579,CUS000395,2026-08-25T07:16:33,DEPOSIT,2326.17,USD,SUCCESS
MOB02001227,ACC000564,CUS000385,2026-08-25T14:47:23,TRANSFER,2141.42,PEN,SUCCESS
MOB02001228,ACC000881,CUS000596,2026-08-25T22:13:22,PAYMENT,3584.0,USD,SUCCESS
MOB02001229,ACC000788,CUS000535,2026-08-25T06:44:08,PAYMENT,4551.6,PEN,SUCCESS
MOB02001230,ACC000124,CUS000083,2026-08-25T13:51:06,PAYMENT,3767.01,PEN,SUCCESS
MOB02001231,ACC000919,CUS000622,2026-08-25T16:12:58,DEPOSIT,1896.96,USD,SUCCESS
MOB02001232,ACC000843,CUS000572,2026-08-25T21:19:27,DEPOSIT,1928.44,USD,SUCCESS
MOB02001233,ACC000453,CUS000304,2026-08-25T01:40:48,DEPOSIT,1160.84,USD,SUCCESS
MOB02001234,ACC000001,CUS000001,2026-08-25T14:26:59,DEPOSIT,1005.09,PEN,SUCCESS
MOB02001235,ACC001125,CUS000761,2026-08-25T19:21:27,DEPOSIT,4378.81,PEN,SUCCESS
MOB02001236,ACC001219,CUS000821,2026-08-25T13:26:50,WITHDRAWAL,3997.57,PEN,SUCCESS
MOB02001237,ACC000111,CUS000071,2026-08-25T09:28:20,WITHDRAWAL,3838.74,USD,SUCCESS
MOB02001238,ACC001108,CUS000749,2026-08-25T09:18:28,TRANSFER,4836.93,PEN,SUCCESS
MOB02001239,ACC001349,CUS000910,2026-08-25T07:44:32,TRANSFER,1835.4,PEN,SUCCESS
MOB02001240,ACC000363,CUS000244,2026-08-25T20:35:32,PAYMENT,3001.56,USD,SUCCESS
MOB02001241,ACC000308,CUS000208,2026-08-25T00:17:50,PAYMENT,2154.3,PEN,SUCCESS
MOB02001242,ACC000516,CUS000351,2026-08-25T19:06:09,TRANSFER,4988.57,PEN,SUCCESS
MOB02001243,ACC001483,CUS000997,2026-08-25T20:22:56,DEPOSIT,3483.01,PEN,SUCCESS
MOB02001244,ACC001392,CUS000938,2026-08-25T21:03:11,DEPOSIT,1281.17,PEN,SUCCESS
MOB02001245,ACC001398,CUS000941,2026-08-25T21:48:55,PAYMENT,1539.37,PEN,SUCCESS
MOB02001246,ACC000879,CUS000595,2026-08-25T12:49:16,WITHDRAWAL,4956.31,USD,SUCCESS
MOB02001247,ACC000482,CUS000327,2026-08-25T20:24:08,PAYMENT,3205.37,PEN,SUCCESS
MOB02001248,ACC000499,CUS000340,2026-08-25T05:11:49,TRANSFER,1497.48,USD,SUCCESS
MOB02001249,ACC000020,CUS000013,2026-08-25T20:05:13,DEPOSIT,2770.85,PEN,SUCCESS
MOB02001250,ACC000758,CUS000153,2026-08-25T22:32:41,PAYMENT,473.25,PEN,SUCCESS
MOB03000001,ACC000551,CUS000375,2026-08-26T19:24:45,TRANSFER,2828.83,USD,SUCCESS
MOB03000002,ACC000798,CUS000541,2026-08-26T09:31:17,TRANSFER,2913.35,USD,SUCCESS
MOB03000003,ACC000336,CUS000226,2026-08-26T23:19:54,DEPOSIT,2026.42,USD,REJECTED
MOB03000004,ACC001450,CUS000976,2026-08-26T10:54:54,DEPOSIT,1961.0,PEN,SUCCESS
MOB03000005,ACC000360,CUS000242,2026-08-26T09:34:57,DEPOSIT,1704.77,USD,SUCCESS
MOB03000006,ACC000559,CUS000381,2026-08-26T18:51:54,DEPOSIT,2757.69,USD,REJECTED
MOB03000007,ACC000704,CUS000483,2026-08-26T17:09:17,TRANSFER,2864.67,USD,SUCCESS
MOB03000008,ACC001329,CUS000897,2026-08-26T17:05:03,TRANSFER,4771.06,USD,SUCCESS
MOB03000009,ACC001360,CUS000916,2026-08-26T09:16:09,PAYMENT,555.18,USD,SUCCESS
MOB03000010,ACC001269,CUS000705,2026-08-26T08:37:57,PAYMENT,3123.43,USD,SUCCESS
MOB03000011,ACC000238,CUS000163,2026-08-26T18:39:05,WITHDRAWAL,1003.94,USD,SUCCESS
MOB03000012,ACC000926,CUS000626,2026-08-26T18:22:38,DEPOSIT,4031.16,PEN,SUCCESS
MOB03000013,ACC000021,CUS000014,2026-08-26T00:54:31,WITHDRAWAL,88.11,PEN,SUCCESS
MOB03000014,ACC001119,CUS000757,2026-08-26T14:13:53,WITHDRAWAL,3471.95,PEN,REJECTED
MOB03000015,ACC000714,CUS000489,2026-08-26T22:01:32,PAYMENT,3797.26,USD,SUCCESS
MOB03000016,ACC001464,CUS000985,2026-08-26T01:18:09,DEPOSIT,4928.96,USD,PENDING
MOB03000017,ACC000131,CUS000087,2026-08-26T14:26:18,DEPOSIT,3962.59,PEN,SUCCESS
MOB03000018,ACC000183,CUS000125,2026-08-26T03:40:28,TRANSFER,3189.59,PEN,SUCCESS
MOB03000019,ACC000943,CUS000638,2026-08-26T10:27:45,WITHDRAWAL,4109.64,USD,SUCCESS
MOB03000020,ACC000640,CUS000439,2026-08-26T16:28:05,DEPOSIT,3634.6,PEN,SUCCESS
MOB03000021,ACC000064,CUS000042,2026-08-26T16:54:11,WITHDRAWAL,4056.48,PEN,SUCCESS
MOB03000022,ACC000430,CUS000288,2026-08-26T19:20:34,PAYMENT,729.97,PEN,SUCCESS
MOB03000023,ACC000153,CUS000103,2026-08-26T02:18:46,TRANSFER,1468.04,USD,REJECTED
MOB03000024,ACC001220,CUS000821,2026-08-26T04:06:34,DEPOSIT,3537.73,USD,REJECTED
MOB03000025,ACC001336,CUS000902,2026-08-26T14:15:42,DEPOSIT,2777.53,PEN,SUCCESS
MOB03000026,ACC000526,CUS000357,2026-10-18T13:43:33,TRANSFER,1104.26,USD,SUCCESS
MOB03000027,ACC000834,CUS000566,2026-08-26T05:07:30,PAYMENT,3210.34,PEN,SUCCESS
MOB03000028,ACC000235,CUS000160,2026-08-26T00:26:22,WITHDRAWAL,897.99,USD,SUCCESS
MOB03000029,ACC000515,CUS000350,2026-08-26T02:08:00,WITHDRAWAL,4776.87,PEN,SUCCESS
MOB03000030,ACC000496,CUS000338,2026-08-26T14:20:15,PAYMENT,4505.84,USD,SUCCESS
MOB03000031,ACC000961,CUS000650,2026-08-26T06:57:46,WITHDRAWAL,3049.31,PEN,SUCCESS
MOB03000032,ACC001437,CUS000967,2026-08-26T03:08:08,TRANSFER,1581.59,USD,SUCCESS
MOB03000033,ACC000602,CUS000412,2026-08-26T05:31:17,WITHDRAWAL,2696.91,PEN,PENDING
MOB03000034,ACC000276,CUS000187,2026-08-26T01:23:03,DEPOSIT,3323.76,PEN,PENDING
MOB03000035,ACC001288,CUS000868,2026-08-26T17:47:24,WITHDRAWAL,589.1,USD,SUCCESS
MOB03000036,ACC000914,CUS000618,2026-08-26T17:59:11,WITHDRAWAL,2551.32,PEN,SUCCESS
MOB03000037,ACC001064,CUS000719,2026-08-26T23:09:00,PAYMENT,4109.04,USD,SUCCESS
MOB03000038,ACC001294,CUS000873,2026-08-26T18:53:56,PAYMENT,4314.45,USD,SUCCESS
MOB03000039,ACC001068,CUS000722,2026-08-26T05:02:51,,202.54,USD,SUCCESS
MOB03000040,ACC000486,CUS000329,2026-08-26T21:16:12,WITHDRAWAL,105.91,USD,FAILED
MOB03000041,ACC000077,CUS000051,2026-08-26T00:27:06,DEPOSIT,1593.7,PEN,SUCCESS
MOB03000042,ACC000371,CUS000250,2026-08-26T21:12:32,WITHDRAWAL,381.88,PEN,SUCCESS
MOB03000043,ACC000650,CUS000445,2026-08-26T14:08:41,DEPOSIT,3521.13,USD,SUCCESS
MOB03000044,ACC000024,CUS000016,2026-08-26T04:34:38,TRANSFER,3959.38,PEN,SUCCESS
MOB03000045,ACC001404,CUS000945,2026-08-26T15:49:54,TRANSFER,3383.82,USD,SUCCESS
MOB03000046,ACC000626,CUS000429,2026-08-26T17:59:56,PAYMENT,333.18,USD,SUCCESS
MOB03000047,ACC000854,CUS000580,2026-08-26T10:55:07,WITHDRAWAL,1443.75,USD,SUCCESS
MOB03000048,ACC001241,CUS000837,2026-08-26T01:52:53,WITHDRAWAL,4037.83,PEN,FAILED
MOB03000049,ACC000611,CUS000419,2026-08-26T07:46:48,WITHDRAWAL,1041.24,PEN,SUCCESS
MOB03000050,ACC001069,CUS000723,2026-08-26T19:30:07,TRANSFER,2223.28,USD,SUCCESS
MOB03000051,ACC000792,CUS000537,2026-08-26T22:40:42,PAYMENT,3576.74,PEN,SUCCESS
MOB03000052,ACC000319,CUS000215,2026-08-26T02:11:07,PAYMENT,3397.75,USD,SUCCESS
MOB03000053,ACC000673,CUS000812,2026-08-26T11:02:52,WITHDRAWAL,586.69,USD,SUCCESS
MOB03000054,ACC000831,CUS000563,2026-08-26T19:53:03,WITHDRAWAL,504.04,USD,SUCCESS
MOB03000055,ACC000797,CUS000540,2026-08-26T05:17:36,PAYMENT,325.84,PEN,SUCCESS
MOB03000044,ACC000024,CUS000016,2026-08-26T04:34:38,TRANSFER,3959.38,PEN,SUCCESS
MOB03000057,ACC000167,CUS000112,2026-08-26T12:51:04,PAYMENT,1725.41,PEN,SUCCESS
MOB03000058,ACC000242,CUS000166,2026-08-26T22:55:02,WITHDRAWAL,1836.21,USD,SUCCESS
MOB03000059,ACC001377,CUS000927,2026-08-26T01:52:56,DEPOSIT,810.86,PEN,SUCCESS
MOB03000060,ACC000218,CUS000148,2026-08-26T19:25:14,TRANSFER,2846.36,USD,SUCCESS
MOB03000061,ACC000644,CUS000441,2026-08-26T16:23:01,PAYMENT,3970.88,USD,PENDING
MOB03000062,ACC000936,CUS000633,2026-08-26T05:21:32,PAYMENT,2545.84,PEN,SUCCESS
MOB03000063,ACC001091,CUS000738,2026-08-26T10:49:10,TRANSFER,407.28,USD,FAILED
MOB03000064,ACC001349,CUS000910,2026-08-26T23:51:44,PAYMENT,3508.73,USD,SUCCESS
MOB03000065,ACC000660,CUS000452,2026-08-26T11:48:44,WITHDRAWAL,3704.36,USD,REJECTED
MOB03000066,ACC000883,CUS000597,2026-08-26T13:30:35,DEPOSIT,1562.91,PEN,SUCCESS
MOB03000067,ACC001073,CUS000726,2026-08-26T01:13:32,TRANSFER,4865.75,PEN,REJECTED
MOB03000068,ACC000498,CUS000339,2026-08-26T19:34:40,WITHDRAWAL,859.85,USD,SUCCESS
MOB03000069,ACC000743,CUS000507,2026-08-26T14:37:38,DEPOSIT,1096.25,PEN,REJECTED
MOB03000070,ACC000099,CUS000064,2026-08-26T05:32:22,DEPOSIT,1136.79,USD,SUCCESS
MOB03000071,ACC000526,CUS000357,2026-08-26T03:17:34,TRANSFER,1322.85,PEN,SUCCESS
MOB03000072,ACC000418,CUS000282,2026-08-26T03:55:58,DEPOSIT,901.78,PEN,SUCCESS
MOB03000073,ACC001233,CUS000832,2026-08-26T20:49:42,PAYMENT,2569.9,PEN,SUCCESS
MOB03000074,ACC000525,CUS000357,2026-08-26T12:13:48,DEPOSIT,1094.42,USD,SUCCESS
MOB03000075,ACC001333,CUS000900,2026-08-26T08:54:37,PAYMENT,4526.46,USD,SUCCESS
MOB03000076,ACC000389,CUS000262,2026-08-26T19:15:57,TRANSFER,3977.26,PEN,SUCCESS
MOB03000077,ACC001066,CUS000721,2026-08-26T12:48:07,WITHDRAWAL,2505.64,USD,SUCCESS
MOB03000078,ACC000122,CUS000081,2026-08-26T17:06:20,PAYMENT,2159.94,PEN,SUCCESS
MOB03000079,ACC000404,CUS000272,2026-08-26T02:18:25,WITHDRAWAL,1468.01,PEN,SUCCESS
MOB03000080,ACC001338,CUS000903,2026-08-26T17:37:02,TRANSFER,1674.9,USD,SUCCESS
MOB03000081,ACC001279,CUS000862,2026-08-26T17:58:49,DEPOSIT,2096.92,USD,SUCCESS
MOB03000082,ACC001291,CUS000870,2026-08-26T20:45:02,TRANSFER,4914.89,PEN,SUCCESS
MOB03000083,ACC001151,CUS000777,2026-08-26T23:36:56,WITHDRAWAL,1917.92,PEN,SUCCESS
MOB03000084,ACC000510,CUS000347,2026-08-26T23:05:33,TRANSFER,77.31,PEN,SUCCESS
MOB03000085,ACC001112,CUS000753,2026-08-26T08:10:26,DEPOSIT,2283.17,PEN,SUCCESS
MOB03000086,ACC000732,CUS000252,2026-08-26T14:09:17,PAYMENT,3728.75,PEN,FAILED
MOB03000087,ACC000332,CUS000224,2026-08-26T11:10:00,DEPOSIT,4272.04,USD,SUCCESS
MOB03000088,ACC000569,CUS000389,2026-08-26T01:22:29,DEPOSIT,727.15,USD,SUCCESS
MOB03000089,ACC001305,CUS000880,2026-08-26T00:41:10,PAYMENT,2972.17,PEN,SUCCESS
MOB03000090,ACC001136,CUS000768,2026-08-26T10:08:28,DEPOSIT,2348.71,USD,SUCCESS
MOB03000091,ACC000040,CUS000026,2026-08-26T01:14:48,TRANSFER,2034.57,USD,SUCCESS
MOB03000092,ACC000662,CUS000453,2026-08-26T20:53:20,TRANSFER,4482.56,PEN,SUCCESS
MOB03000093,ACC000510,CUS000347,2026-08-26T10:58:11,WITHDRAWAL,498.64,USD,SUCCESS
MOB03000094,ACC001239,CUS000836,2026-08-26T09:42:43,DEPOSIT,964.41,PEN,SUCCESS
MOB03000095,ACC000699,CUS000479,2026-08-26T11:08:08,WITHDRAWAL,4927.48,USD,SUCCESS
MOB03000096,ACC000820,CUS000554,2026-08-26T08:02:20,DEPOSIT,2953.32,PEN,SUCCESS
MOB03000097,ACC000761,CUS000518,2026-08-26T22:41:21,TRANSFER,1430.44,PEN,SUCCESS
MOB03000098,ACC001122,CUS000759,2026-08-26T22:04:05,WITHDRAWAL,4772.3,USD,SUCCESS
MOB03000099,ACC000233,CUS000159,2026-08-26T15:19:18,WITHDRAWAL,1100.01,PEN,SUCCESS
MOB03000100,ACC000373,CUS000251,2026-08-26T09:46:06,DEPOSIT,2828.38,USD,SUCCESS
MOB03000101,ACC000941,CUS000637,2026-08-26T01:54:53,WITHDRAWAL,1196.17,USD,SUCCESS
MOB03000102,ACC000506,CUS000345,2026-08-26T06:37:44,WITHDRAWAL,3157.5,USD,SUCCESS
MOB03000103,ACC000846,CUS000574,2026-08-26T19:47:46,WITHDRAWAL,4471.63,USD,REJECTED
MOB03000104,ACC000105,CUS000067,2026-08-26T14:52:41,PAYMENT,1599.48,USD,SUCCESS
MOB03000105,ACC000455,CUS000306,2026-08-26T03:55:24,WITHDRAWAL,625.41,PEN,SUCCESS
MOB03000106,ACC000158,CUS000106,2026-08-26T16:22:00,DEPOSIT,210.9,PEN,SUCCESS
MOB03000107,ACC000573,CUS000392,2026-08-26T09:10:06,DEPOSIT,2357.39,USD,SUCCESS
MOB03000108,ACC000546,CUS000371,2026-08-26T02:13:58,DEPOSIT,4295.83,USD,SUCCESS
MOB03000109,ACC000370,CUS000249,2026-08-26T15:19:01,DEPOSIT,1377.42,PEN,PENDING
MOB03000110,ACC000588,CUS000402,2026-08-26T01:46:11,TRANSFER,1125.97,USD,SUCCESS
MOB03000111,ACC000162,CUS000109,2026-08-26T19:38:09,WITHDRAWAL,3825.85,PEN,SUCCESS
MOB03000112,ACC001089,CUS000736,2026-08-26T01:03:07,PAYMENT,1180.91,PEN,PENDING
MOB03000113,ACC000689,CUS000472,2026-08-26T02:06:21,TRANSFER,3615.37,USD,SUCCESS
MOB03000114,ACC000766,CUS000521,2026-08-26T09:29:28,DEPOSIT,2613.31,PEN,SUCCESS
MOB03000115,ACC994232,CUS000512,2026-08-26T09:52:17,TRANSFER,1889.33,PEN,SUCCESS
MOB03000116,ACC000007,CUS000004,2026-08-26T03:57:41,TRANSFER,3493.05,USD,SUCCESS
MOB03000117,ACC000102,CUS000066,2026-08-26T07:52:27,PAYMENT,2733.58,USD,SUCCESS
MOB03000118,ACC001312,CUS000885,2026-08-26T11:12:03,PAYMENT,3181.39,PEN,SUCCESS
MOB03000119,ACC001401,CUS000943,2026-08-26T23:42:48,TRANSFER,4719.08,PEN,SUCCESS
MOB03000120,ACC000603,CUS000413,2026-08-26T04:36:55,WITHDRAWAL,1763.78,USD,SUCCESS
MOB03000121,ACC001453,CUS000977,2026-08-26T02:16:14,PAYMENT,4303.09,USD,SUCCESS
MOB03000122,ACC000095,CUS000061,2026-08-26T07:28:26,PAYMENT,4177.64,PEN,SUCCESS
MOB03000123,ACC000514,CUS991195,2026-08-26T11:11:34,TRANSFER,3192.65,PEN,SUCCESS
MOB03000124,ACC000741,CUS000505,2026-08-26T21:51:39,DEPOSIT,2524.53,PEN,SUCCESS
MOB03000125,ACC000162,CUS000109,2026-08-26T21:49:08,DEPOSIT,4360.4,PEN,SUCCESS
MOB03000126,ACC000365,CUS000245,2026-08-26T09:13:22,PAYMENT,1764.75,PEN,SUCCESS
MOB03000127,ACC001323,CUS000892,2026-08-26T03:00:36,PAYMENT,1788.27,PEN,SUCCESS
MOB03000128,ACC000140,CUS000094,2026-08-26T00:44:42,WITHDRAWAL,3116.53,PEN,REJECTED
MOB03000129,ACC000184,CUS000126,2026-08-26T19:55:14,DEPOSIT,1845.02,USD,SUCCESS
MOB03000130,ACC001246,CUS000840,2026-08-26T19:56:18,PAYMENT,2941.22,PEN,SUCCESS
MOB03000131,ACC000386,CUS000260,2026-08-26T15:57:41,PAYMENT,834.59,PEN,FAILED
MOB03000132,ACC000306,CUS000207,2026-08-26T10:05:12,DEPOSIT,957.65,PEN,SUCCESS
MOB03000133,ACC001050,CUS000711,2026-08-26T11:24:38,WITHDRAWAL,3899.55,PEN,SUCCESS
MOB03000134,ACC001255,CUS000845,2026-08-26T08:54:15,TRANSFER,4293.36,PEN,SUCCESS
MOB03000135,ACC000246,CUS000168,2026-08-26T02:16:18,TRANSFER,2125.07,PEN,SUCCESS
MOB03000136,ACC000998,CUS000677,2026-08-26T14:44:45,PAYMENT,-168.18,PEN,SUCCESS
MOB03000137,ACC000528,CUS000359,2026-08-26T11:29:48,DEPOSIT,3299.86,USD,SUCCESS
MOB03000138,ACC000068,CUS000045,2026-08-26T12:51:00,DEPOSIT,4929.21,USD,SUCCESS
MOB03000139,ACC001379,CUS000928,2026-08-26T00:55:12,WITHDRAWAL,4237.5,PEN,SUCCESS
MOB03000140,ACC000019,CUS000012,2026-08-26T02:11:20,DEPOSIT,1437.85,USD,SUCCESS
MOB03000141,ACC001172,CUS000791,2026-08-26T05:32:43,TRANSFER,2985.48,PEN,SUCCESS
MOB03000142,ACC000633,CUS000434,2026-08-26T05:38:12,WITHDRAWAL,1043.25,USD,SUCCESS
MOB03000143,ACC000211,CUS000143,2026-08-26T10:41:48,PAYMENT,479.6,PEN,SUCCESS
MOB03000144,ACC001000,CUS000678,2026-08-26T15:15:58,DEPOSIT,2654.19,PEN,SUCCESS
MOB03000145,ACC000979,CUS000665,2026-08-26T20:43:11,WITHDRAWAL,2761.58,USD,SUCCESS
MOB03000146,ACC001404,CUS000945,2026-08-26T13:38:01,PAYMENT,3676.93,PEN,SUCCESS
MOB03000147,ACC000201,CUS000137,2026-08-26T02:13:11,PAYMENT,1943.53,USD,FAILED
MOB03000148,ACC000014,CUS000008,2026-08-26T05:43:50,WITHDRAWAL,153.54,PEN,SUCCESS
MOB03000149,ACC000539,CUS000365,2026-08-26T12:47:06,DEPOSIT,2034.31,USD,SUCCESS
MOB03000150,ACC001035,CUS000701,2026-08-26T01:20:47,WITHDRAWAL,2164.5,USD,SUCCESS
MOB03000151,ACC000169,CUS000113,2026-08-26T02:24:32,TRANSFER,4105.63,USD,SUCCESS
MOB03000152,ACC000816,CUS000552,2026-08-26T10:04:44,TRANSFER,3291.75,USD,FAILED
MOB03000153,ACC000979,CUS000665,2026-08-26T15:38:59,PAYMENT,2071.57,PEN,SUCCESS
MOB03000154,ACC000787,CUS000534,2026-08-26T08:00:30,DEPOSIT,3230.16,PEN,SUCCESS
MOB03000155,ACC001477,CUS000993,2026-08-26T02:44:51,PAYMENT,94.25,USD,SUCCESS
MOB03000156,ACC001120,CUS000758,2026-08-26T04:50:46,DEPOSIT,841.67,PEN,SUCCESS
MOB03000157,ACC000368,CUS000247,2026-08-26T19:04:53,TRANSFER,2997.95,USD,SUCCESS
MOB03000158,ACC000294,CUS000198,2026-08-26T16:42:04,PAYMENT,2533.92,USD,SUCCESS
MOB03000159,ACC000919,CUS000622,2026-08-26T06:18:21,WITHDRAWAL,1488.44,USD,SUCCESS
MOB03000160,ACC000630,CUS000432,2026-08-26T10:43:32,PAYMENT,1517.9,PEN,SUCCESS
MOB03000161,ACC001045,CUS000706,2026-08-26T01:53:40,TRANSFER,293.08,PEN,SUCCESS
MOB03000162,ACC000636,CUS000436,2026-08-26T12:10:28,WITHDRAWAL,1336.71,USD,SUCCESS
MOB03000163,ACC000290,CUS000196,2026-08-26T18:35:31,TRANSFER,4614.84,USD,SUCCESS
MOB03000164,ACC000825,CUS000558,2026-08-26T22:45:16,DEPOSIT,2405.46,USD,SUCCESS
MOB03000165,ACC001390,CUS000937,2026-08-26T06:59:33,WITHDRAWAL,4634.32,USD,SUCCESS
MOB03000166,ACC000873,CUS000592,2026-08-26T22:04:48,DEPOSIT,4248.96,PEN,SUCCESS
MOB03000167,ACC000357,CUS000240,2026-08-26T04:07:00,WITHDRAWAL,740.58,USD,SUCCESS
MOB03000168,ACC000789,CUS000535,2026-08-26T00:52:07,WITHDRAWAL,3096.93,USD,SUCCESS
MOB03000169,ACC000436,CUS000293,2026-08-26T01:32:56,WITHDRAWAL,3868.32,USD,PENDING
MOB03000170,ACC001198,CUS000808,2026-08-26T15:27:30,WITHDRAWAL,1171.11,USD,SUCCESS
MOB03000171,ACC000617,CUS000423,2026-08-26T22:00:51,TRANSFER,2196.95,PEN,SUCCESS
MOB03000172,ACC000900,CUS000609,2026-08-26T08:49:01,TRANSFER,734.02,PEN,SUCCESS
MOB03000173,ACC001071,CUS000725,2026-08-26T05:05:27,DEPOSIT,1234.85,PEN,SUCCESS
MOB03000174,ACC000904,CUS000613,2026-08-26T05:49:09,TRANSFER,4601.29,PEN,SUCCESS
MOB03000175,ACC000682,CUS000467,2026-08-26T15:07:02,PAYMENT,3149.71,PEN,SUCCESS
MOB03000176,ACC000960,CUS000649,2026-08-26T07:07:37,DEPOSIT,703.77,USD,SUCCESS
MOB03000177,ACC001207,CUS000814,2026-08-26T13:09:17,DEPOSIT,3904.46,PEN,FAILED
MOB03000178,ACC001128,CUS000763,2026-08-26T16:15:31,WITHDRAWAL,1742.24,PEN,SUCCESS
MOB03000179,ACC001221,CUS000822,2026-08-26T06:40:40,TRANSFER,1164.74,USD,SUCCESS
MOB03000180,ACC000711,CUS000488,2026-08-26T17:30:03,TRANSFER,1675.27,USD,SUCCESS
MOB03000181,ACC001212,CUS000817,2026-08-26T23:14:16,WITHDRAWAL,2381.74,PEN,SUCCESS
MOB03000182,ACC000241,CUS000165,2026-08-26T08:17:53,WITHDRAWAL,3163.44,USD,REJECTED
MOB03000183,ACC001302,CUS000879,2026-08-26T01:05:43,DEPOSIT,3948.27,USD,SUCCESS
MOB03000184,ACC000037,CUS000024,2026-08-26T13:12:00,DEPOSIT,1910.49,USD,SUCCESS
MOB03000185,ACC000680,CUS000466,2026-08-26T16:50:19,WITHDRAWAL,2282.86,USD,SUCCESS
MOB03000186,ACC000193,CUS000132,2026-08-26T20:44:34,TRANSFER,4344.45,USD,SUCCESS
MOB03000031,ACC000961,CUS000650,2026-08-26T06:57:46,WITHDRAWAL,3049.31,PEN,SUCCESS
MOB03000188,ACC000391,CUS000264,2026-08-26T13:05:28,DEPOSIT,1306.96,USD,SUCCESS
MOB03000189,ACC001369,CUS000921,2026-08-26T07:43:42,TRANSFER,714.7,USD,SUCCESS
MOB03000190,ACC000727,CUS000497,2026-08-26T05:40:10,TRANSFER,3575.54,USD,SUCCESS
MOB03000191,ACC001225,CUS000825,2026-08-26T16:08:28,DEPOSIT,1006.94,PEN,SUCCESS
MOB03000192,ACC000345,CUS000233,2026-08-26T00:58:10,PAYMENT,2652.67,USD,PENDING
MOB03000193,ACC000555,CUS000378,2026-08-26T01:11:48,TRANSFER,2579.53,USD,SUCCESS
MOB03000194,ACC001358,CUS000915,2026-08-26T08:34:49,WITHDRAWAL,2498.28,USD,FAILED
MOB03000195,ACC001161,CUS000785,2026-08-26T06:42:05,TRANSFER,3021.4,PEN,SUCCESS
MOB03000196,ACC001101,CUS000744,2026-08-26T19:05:09,PAYMENT,2881.07,PEN,SUCCESS
MOB03000197,ACC001163,CUS000786,2026-08-26T03:34:08,DEPOSIT,1334.73,PEN,SUCCESS
MOB03000198,ACC000650,CUS000445,2026-08-26T14:20:51,WITHDRAWAL,1986.15,PEN,SUCCESS
MOB03000199,ACC000693,CUS000474,2026-08-26T08:20:43,TRANSFER,4381.75,USD,SUCCESS
MOB03000200,ACC001440,CUS000969,2026-08-26T00:31:28,DEPOSIT,1158.97,USD,FAILED
MOB03000201,ACC000643,CUS000440,2026-08-26T14:55:44,WITHDRAWAL,2691.79,PEN,SUCCESS
MOB03000202,ACC000948,CUS000641,2026-08-26T13:09:18,PAYMENT,3425.96,PEN,SUCCESS
MOB03000203,ACC000701,CUS000481,2026-08-26T12:11:13,DEPOSIT,4544.76,USD,SUCCESS
MOB03000204,ACC000112,CUS000072,2026-08-26T17:48:20,TRANSFER,2210.26,PEN,SUCCESS
MOB03000205,ACC000555,CUS000378,2026-08-26T13:29:31,TRANSFER,4140.04,PEN,SUCCESS
MOB03000206,ACC001363,CUS000918,2026-08-26T20:31:27,PAYMENT,3383.24,USD,REJECTED
MOB03000207,ACC000658,CUS000450,2026-08-26T12:33:39,WITHDRAWAL,239.3,USD,SUCCESS
MOB03000208,ACC000026,CUS000018,2026-08-26T19:32:19,PAYMENT,1988.78,PEN,SUCCESS
MOB03000209,ACC000334,CUS000225,2026-08-26T22:23:09,DEPOSIT,1689.69,USD,SUCCESS
MOB03000210,ACC000968,CUS000655,2026-08-26T15:28:43,TRANSFER,4843.97,USD,SUCCESS
MOB03000211,ACC001420,CUS000956,2026-08-26T04:52:00,,3898.52,USD,SUCCESS
MOB03000212,ACC000620,CUS000425,2026-08-26T07:35:55,WITHDRAWAL,4276.51,USD,SUCCESS
MOB03000213,ACC001137,CUS000768,2026-08-26T12:32:36,DEPOSIT,3974.88,PEN,SUCCESS
MOB03000214,ACC000427,CUS000287,2026-08-26T18:48:50,TRANSFER,-586.84,USD,SUCCESS
MOB03000215,ACC000266,CUS000281,2026-08-26T17:46:55,WITHDRAWAL,4730.91,USD,SUCCESS
MOB03000216,ACC000544,CUS000370,2026-08-26T21:10:29,TRANSFER,3287.28,PEN,PENDING
mobO3OOO217,ACC000949,CUS000641,2026-08-26T19:37:17,TRANSFER,3525.9,PEN,SUCCESS
MOB03000218,ACC000811,CUS000548,2026-08-26T07:11:29,WITHDRAWAL,3874.15,USD,SUCCESS
MOB03000219,ACC000677,CUS000464,2026-08-26T21:47:24,DEPOSIT,4476.44,PEN,SUCCESS
MOB03000220,ACC000818,CUS000553,2026-08-26T12:26:22,PAYMENT,580.05,USD,SUCCESS
MOB03000221,ACC001480,CUS000995,2026-08-26T09:21:51,DEPOSIT,583.39,USD,SUCCESS
MOB03000222,ACC001476,CUS000992,2026-08-26T14:23:54,DEPOSIT,3291.34,PEN,SUCCESS
MOB03000223,ACC000636,CUS000436,2026-08-26T17:43:49,TRANSFER,2115.48,PEN,SUCCESS
MOB03000224,ACC000696,CUS000477,2026-08-26T16:16:52,DEPOSIT,699.08,USD,SUCCESS
MOB03000225,ACC001139,CUS000769,2026-08-26T11:38:23,DEPOSIT,275.28,USD,SUCCESS
